DeliveryID,Scheduled_time,Actual_time,Cost,Handled_ComID,Deliverd_ToID
6958335000582,2016-09-23,2016-09-25,3392,59508489,6952612027477
2981843255933,2015-08-29,2015-08-27,4642,19585109,6887516444856
3000436759692,2011-10-20,2011-10-20,3994,67589395,8329741020941
4077895007373,2015-10-07,2015-10-06,4853,54095786,3280858407504
0511887665614,2018-01-14,2018-01-14,2704,84781574,3967630043043
5495102093206,2021-07-13,2021-07-11,2805,93062077,4325568859546
6639192664963,2012-04-27,2012-04-26,4479,84535344,9587746282347
3952718822542,2013-04-27,2013-04-29,3929,74618408,0302723809824
3067120624063,2015-03-15,2015-03-17,4964,72570876,5167646277915
4409455467646,2018-02-25,2018-02-24,4066,78288119,0346121707955
0145424939076,2012-04-03,2012-04-03,2601,62643573,4623303328129
1787116188318,2021-12-20,2021-12-19,3597,93008327,8770184409570
1050237826934,2016-02-16,2016-02-17,3495,11286974,9650029790249
7134030603139,2012-08-08,2012-08-06,2503,09504059,5144358200394
1245389074559,2016-10-10,2016-10-12,2647,89531327,0188604327843
7116815366385,2016-01-27,2016-01-26,1378,03506646,5316598738320
7477615641868,2020-03-01,2020-02-29,1221,66044864,8855816795945
4792822602598,2018-08-02,2018-08-04,1140,98446858,8325804394219
7290257962890,2019-06-06,2019-06-05,3949,52943430,3783918547023
5002381731165,2014-05-25,2014-05-26,1141,38015700,0639534783952
6983346703924,2020-11-15,2020-11-15,2412,01373387,8285608159233
6388459001965,2013-01-07,2013-01-07,1737,59246282,3593863447039
1062211367012,2016-03-22,2016-03-20,1298,03757819,4251260092496
2338158746708,2017-08-27,2017-08-29,1316,98716227,6073227540110
0008319663817,2018-02-27,2018-02-25,4745,72728420,1009639538433
6880376453440,2020-02-15,2020-02-14,1178,48642255,3413477087943
6141604659318,2013-10-14,2013-10-12,1241,06637149,4364831075238
3378737814595,2016-10-28,2016-10-30,2365,28024392,5215209637390
4755781270659,2017-12-03,2017-12-02,4552,46420206,1653390238967
6095906897612,2013-11-08,2013-11-06,1404,00818513,2498235496947
0769145167718,2022-11-09,2022-11-09,3030,68132224,7791916629104
8144768454827,2019-09-02,2019-09-02,1446,94212983,1491411533970
8987182818444,2015-01-23,2015-01-22,3042,90535260,8104819302217
1415333472100,2019-07-21,2019-07-22,1234,31509695,2154571712027
8500036551146,2020-03-09,2020-03-08,4180,72468258,7322281099812
0053857426233,2021-09-29,2021-09-27,4022,39946935,3644764556761
0778858603666,2021-01-16,2021-01-14,1580,75539443,8385474450868
2087872193199,2020-03-22,2020-03-21,4297,80217077,7316179866693
2665007726773,2016-07-25,2016-07-26,4085,34012345,2070079749085
4439760422009,2018-10-28,2018-10-30,3711,63029376,9690926429033
3525267348261,2022-04-12,2022-04-10,4412,61427082,2965770315588
4402893784733,2012-10-23,2012-10-22,1396,54545519,1953694345034
7341721956997,2015-09-14,2015-09-13,1013,42122098,2809552645053
3038019157160,2021-03-21,2021-03-23,4771,43132041,5981904958640
4299821814743,2019-01-26,2019-01-28,3075,43647149,7510646882463
6803347765380,2012-07-18,2012-07-18,1504,50914647,4870718434451
8118263475007,2022-10-09,2022-10-07,1750,17328432,8178527906555
0077422357692,2022-09-24,2022-09-25,1104,42861454,4079903368698
9662914525102,2022-02-14,2022-02-14,1908,27277225,3702575558104
4861041782777,2020-12-28,2020-12-27,4595,03456187,2015154803092
8658770579077,2021-06-21,2021-06-19,1944,70619676,8135370436011
8589572460693,2022-03-12,2022-03-14,3135,39292445,9251681696957
8185094017447,2018-11-10,2018-11-11,2090,33252940,7297029967046
0300538961072,2020-12-01,2020-11-30,4790,84531117,2489643589932
2455606417192,2011-08-15,2011-08-16,3460,12617654,4508100643937
7176414774387,2019-02-08,2019-02-09,4727,22780478,2255305699819
6891932892979,2020-08-04,2020-08-05,3394,39424884,2476303353538
7137949837961,2011-06-24,2011-06-25,3335,10979457,8306442928011
6642241357464,2019-07-27,2019-07-27,2735,66541585,3569566482325
9345681003119,2018-08-18,2018-08-20,2699,44584542,9054185091118
4867229085562,2017-11-20,2017-11-21,3836,63022841,6974285349106
2478782557759,2021-06-17,2021-06-15,3059,53650023,1666367055412
3378314754863,2019-05-13,2019-05-11,1149,32957709,0357550606368
5332496487900,2022-04-02,2022-04-02,2735,88175126,6595606592102
6893474556005,2021-10-28,2021-10-27,4105,98177806,3784654954106
1863017818407,2019-04-03,2019-04-01,2338,92597648,1295362711148
9884202101977,2022-08-24,2022-08-23,1343,22028808,9136837224157
6555415262689,2017-02-26,2017-02-28,4860,61702288,8174641924222
7193145937096,2017-05-22,2017-05-24,1102,98693764,2766911926591
4859183430984,2019-05-08,2019-05-06,2230,40593036,0572505307422
1829322703647,2018-07-16,2018-07-16,2285,69290183,1339562244942
2686342750186,2022-09-08,2022-09-07,1862,23122550,8669963561793
8456924658841,2020-03-20,2020-03-20,4575,91975744,7644438751597
9783554005042,2016-03-23,2016-03-22,1445,06562199,1256507332055
4101842304656,2020-06-23,2020-06-23,1839,30655560,6462719375826
3303322458045,2014-06-26,2014-06-24,2171,59093565,7440367582802
9796579429465,2022-12-02,2022-12-03,2205,58326374,4964508969534
6122157174374,2018-08-23,2018-08-24,3854,43973804,7248363758654
9166713024649,2018-12-25,2018-12-26,4932,72534502,6447068684157
9600267205319,2014-01-13,2014-01-13,2243,95516448,7257809395810
4064578456313,2013-01-06,2013-01-04,1766,53850386,0861647711922
5446536319349,2015-07-05,2015-07-06,1234,93542302,0954595059243
8929606748609,2021-03-24,2021-03-24,1233,46405609,1508824724274
0976107953658,2018-10-31,2018-11-01,1439,39368744,5295013342451
8094066929278,2011-09-06,2011-09-07,2762,41647882,9359711036770
3546450097759,2014-10-20,2014-10-19,3661,24293082,8967860430489
3010705783259,2017-07-09,2017-07-08,2160,02699752,1592911472902
1024372669763,2017-06-03,2017-06-01,4607,72004340,6153532824553
7360382228717,2014-03-22,2014-03-24,4474,11728870,7039930118670
3464039583601,2022-06-14,2022-06-16,1655,71659800,9247136605452
0893116936239,2014-11-13,2014-11-13,2877,88790862,1248474985273
5175833497183,2019-11-03,2019-11-02,2535,60576040,3351493032038
0334173300880,2018-12-31,2018-12-29,4936,29238989,4659734935254
1715869572931,2011-03-18,2011-03-16,2979,44749972,5254491902137
3844525382787,2017-01-13,2017-01-13,2618,07686498,8896056513548
1463698389823,2014-06-25,2014-06-25,2909,27036839,4912653318097
6738797586578,2017-07-10,2017-07-12,1608,23694613,8875863354445
3075329116159,2013-10-26,2013-10-24,4722,33374178,5030970362247
2834398817203,2019-05-09,2019-05-08,3424,78286573,3316258277529
0150693464839,2013-12-12,2013-12-12,1280,27792469,1622459282272
4350355953411,2022-02-04,2022-02-03,4533,86383578,3616914903572
5139070211162,2016-08-25,2016-08-24,3405,69592225,6297483131299
0845765337080,2021-01-22,2021-01-24,3701,79660204,8211990986560
0152229023886,2011-09-12,2011-09-11,2202,04186847,6895840069300
0907809124305,2015-02-19,2015-02-20,1988,47906594,2648461842173
9952385305151,2022-08-27,2022-08-29,4059,22869456,5565283431743
7168471558109,2022-11-15,2022-11-15,1281,60673671,1821238615793
5828266984668,2016-01-22,2016-01-24,3130,34124581,2397782683773
5457780135005,2011-01-13,2011-01-12,3485,79393201,8332023568390
2862370848266,2019-09-07,2019-09-07,4215,45526503,5638561374411
1028632943419,2018-04-07,2018-04-05,3036,83951114,8683534350456
6791830506117,2013-02-21,2013-02-22,4977,31876438,0969008271419
8173282848775,2014-06-23,2014-06-23,4546,98337446,8787882461069
8820280958363,2013-07-02,2013-07-02,2740,01688856,3297874541761
4162972784459,2021-03-17,2021-03-19,3665,73608004,4705000102629
7772454648574,2015-11-19,2015-11-21,2022,81736348,9494954142052
0635812537224,2020-09-19,2020-09-20,4926,17820547,6191613347188
4558409541427,2017-11-28,2017-11-28,4316,92492363,1425986601253
5806218413558,2018-02-04,2018-02-02,2674,81995486,1027831769110
7738287940353,2011-04-06,2011-04-08,1669,71500386,9288950243116
7001318922421,2018-08-20,2018-08-18,1577,29007028,8040286834502
8715081455107,2018-06-30,2018-06-29,1668,71776705,8506565128248
6171184423283,2018-08-21,2018-08-22,1153,61927995,1464471290589
3228519345819,2020-06-13,2020-06-11,3887,48557009,8261827607335
5698655293776,2022-10-09,2022-10-08,2166,12374625,4065792601251
1325575068125,2021-03-07,2021-03-05,4265,79936439,9767552519039
7558310037757,2014-02-21,2014-02-23,1278,10613832,7034608217983
9428354865976,2022-10-25,2022-10-26,1760,63843613,1574680501410
5265704014516,2021-07-09,2021-07-09,1726,25876208,8777232745109
2730524271690,2021-12-28,2021-12-28,1286,47484306,5530451008164
2931342790206,2020-12-21,2020-12-22,2588,54121430,2508659666427
9828536905665,2013-09-23,2013-09-21,2922,89457849,9927100685252
3361930322219,2016-03-16,2016-03-14,4015,77377739,4583968864571
4042937210479,2016-08-01,2016-08-03,3828,84388162,3024443039882
5325145267879,2014-10-14,2014-10-15,3572,11426301,9559054650255
3390076704115,2012-03-23,2012-03-25,2501,74943944,4603292695068
3821755396043,2018-04-15,2018-04-17,3597,81935345,7221718541965
1632075092544,2017-06-22,2017-06-21,2726,32887303,9155581842844
1568061542925,2020-07-16,2020-07-16,2317,82731281,0291415672177
3884579310732,2020-10-10,2020-10-09,2798,05107483,7959696427642
5790548318594,2019-11-14,2019-11-15,1294,71400815,0747996885333
9915882547110,2014-12-18,2014-12-18,2307,29149209,3800702657390
7775180227129,2013-12-20,2013-12-20,1189,08961648,6447872190936
7937063295643,2013-02-04,2013-02-03,1990,56915891,4691557502053
8985428911164,2012-01-22,2012-01-23,3638,85152564,3858822549194
1070796734433,2022-05-30,2022-05-28,3077,71576954,8022106969359
9818876408339,2021-10-31,2021-11-01,3417,94935820,5893958311152
1176087205405,2022-05-17,2022-05-17,1419,37909048,3220816916563
3166298831324,2019-03-10,2019-03-08,2146,15333278,4004950869461
5086450670913,2013-08-12,2013-08-10,2963,98020485,4287893509476
2361155600612,2018-04-25,2018-04-25,2840,80376095,5315905514930
1085635096078,2018-02-20,2018-02-21,3430,90075605,8603985992449
6920205256139,2018-10-20,2018-10-22,4881,59553762,0790691092742
8596115063815,2019-02-15,2019-02-13,2490,60390561,1977783261722
3413608296121,2019-09-13,2019-09-14,1199,34495421,0233084335557
7226397440141,2017-02-01,2017-01-31,1245,21677694,3507923029516
7249568907663,2022-03-07,2022-03-09,3208,34860786,6439524009703
8459952810465,2011-08-21,2011-08-20,3558,46371607,3742370398727
7904135016376,2011-05-20,2011-05-21,2611,73297864,7845796306164
7805523263016,2017-12-15,2017-12-13,3973,88089324,7930029527505
9553835052917,2014-06-28,2014-06-28,1008,64749020,1110535028451
9165695355413,2017-06-28,2017-06-27,3329,10670590,7200991853026
3335027778036,2017-08-12,2017-08-10,2542,00639552,9579493308456
0231408923459,2016-04-29,2016-04-29,2519,07698767,8070384193157
0521066417811,2019-05-11,2019-05-09,3479,83307720,4211789964612
6097584660380,2012-07-19,2012-07-18,1296,26104393,8344016139913
0260683339389,2011-10-12,2011-10-12,4626,70842555,6559864316467
1332210001515,2020-06-19,2020-06-21,4309,28004899,7830561829818
2761686806178,2015-07-30,2015-07-29,1447,19256986,1379147892557
1386437060343,2014-03-18,2014-03-18,1038,79114196,3347303724361
6817902072264,2019-08-24,2019-08-23,2820,96546482,0621487285782
8546735541309,2012-03-28,2012-03-29,2453,59727446,3527042574995
4371368507224,2019-10-13,2019-10-14,3490,90475832,5058728246632
8661368580751,2017-12-13,2017-12-14,1279,00271004,8817751926808
9365001854511,2018-05-10,2018-05-11,1642,98685950,3761154585870
5789378644423,2014-11-11,2014-11-11,1346,16841307,7799542535646
6673889204407,2011-11-16,2011-11-17,3423,85289376,9663242882561
8701099526410,2017-02-22,2017-02-20,3208,39176455,7632372801843
7073836225650,2013-03-17,2013-03-17,3551,15305534,5531420270230
7782871030227,2017-10-18,2017-10-20,1402,60281937,2591881357393
3859012313854,2022-09-04,2022-09-03,2766,76067525,9092258947788
4316960630741,2019-03-07,2019-03-08,3271,36908448,4450158243273
3909240476835,2012-08-30,2012-08-29,2736,90801006,7557698531932
8393517925747,2013-02-05,2013-02-05,2622,24676519,4746550506253
8477573977404,2015-05-17,2015-05-17,3087,97042099,3301123413942
7922082382054,2014-03-13,2014-03-14,1137,35933175,5128630215917
7727870849326,2017-09-28,2017-09-27,2583,13403751,2833167625414
3730746712734,2014-05-22,2014-05-21,4870,11491156,6530307819165
0081190195158,2013-04-08,2013-04-06,3670,73879695,8575393140425
1060086350955,2022-06-14,2022-06-12,3832,92682764,6329386377006
9930881781297,2022-10-04,2022-10-06,4645,05619313,6445009168858
8170323659345,2012-10-17,2012-10-18,3476,80379614,6365006359540
3408150372614,2019-06-01,2019-06-01,4977,54170100,8068532640288
3582430663699,2020-04-19,2020-04-19,4037,84087195,8422910274371
1517492735314,2021-07-03,2021-07-05,2675,57213187,2574630185126
1239147032158,2017-01-18,2017-01-17,4808,06157234,9743024940464
3274611058256,2013-06-10,2013-06-09,2696,83194672,7823903310518
9832755284999,2018-03-11,2018-03-12,1229,68179281,9652193582538
9850177270871,2019-02-09,2019-02-11,1751,08807946,1849871511043
0861256005870,2015-05-25,2015-05-23,4440,79510417,1731344461569
2300501711145,2020-07-20,2020-07-22,3812,24261425,9682398059023
7423467245037,2019-10-23,2019-10-23,3297,63929430,1631951581561
7805525398983,2020-06-23,2020-06-23,3697,31788946,9478066922368
8208000961198,2020-05-26,2020-05-27,4870,12747603,1741026045321
0387433861041,2013-11-26,2013-11-28,1474,38040184,4151783860773
0318398616414,2021-04-01,2021-03-31,2476,40878232,9820973983299
9722922169719,2012-02-06,2012-02-06,3619,22649546,5616611924779
4783281438590,2018-08-22,2018-08-21,4233,14454233,0317900578745
6497661513132,2014-03-02,2014-03-03,4480,08080004,6342392796883
5650243799916,2012-07-26,2012-07-27,1871,87337228,0253317031834
3601889477746,2020-12-08,2020-12-10,2885,33516202,7292543756619
7904892038642,2014-09-01,2014-09-03,4363,50344314,5544688769194
8620264100005,2012-10-27,2012-10-25,1136,65495131,7482173426284
7371003387003,2019-12-01,2019-11-29,3185,65773543,6622259419002
4729090433685,2021-02-16,2021-02-15,1741,11346371,1474048449968
2302545260672,2017-08-20,2017-08-22,4837,70748888,3621107479499
7374129627978,2020-04-27,2020-04-25,1552,61581524,7629732013701
7600136403718,2014-01-31,2014-01-29,4225,24107594,5733984672349
5193585392747,2022-02-07,2022-02-09,4579,77735089,8991018113245
2582174558054,2014-01-10,2014-01-08,1457,62748001,8972567024046
2677084037598,2014-07-10,2014-07-11,3474,08934611,3110049737977
9209196108380,2022-07-18,2022-07-20,2217,27891872,0326136291199
0920728279758,2021-05-11,2021-05-10,2512,71484747,2486230810653
5949653583940,2015-08-18,2015-08-16,4323,79032407,9796083507468
7077022287811,2018-05-09,2018-05-07,3964,13577681,0358487829134
9611160473958,2019-05-07,2019-05-06,1701,32064469,4091640686262
3900737951569,2020-09-02,2020-08-31,1364,49652161,3581185304932
6480320273157,2015-08-03,2015-08-03,4528,17139281,8449958297285
7425602386582,2011-08-23,2011-08-25,2587,45016103,5621726856945
0858529845127,2022-06-06,2022-06-04,1478,21390111,5311091563639
1205132874935,2012-10-08,2012-10-09,4705,70927160,9488163990368
4066448491455,2015-09-15,2015-09-17,3163,55445344,0419382928350
8393646368019,2013-08-23,2013-08-23,3185,11938200,6105476123650
4997322775937,2018-03-20,2018-03-19,1571,42096344,3993470964972
5625581456418,2018-11-26,2018-11-24,3254,76550485,0946599219419
9835224603888,2019-04-17,2019-04-17,1990,94213416,1270159254152
5365839332803,2019-09-25,2019-09-23,4137,10809525,8553628317200
9239295889057,2015-11-19,2015-11-20,3351,93777896,4649202387692
3827413795005,2017-07-09,2017-07-09,3001,42916000,5290676490761
8401587591882,2018-07-08,2018-07-07,3568,51047344,5085258485682
4941011342467,2013-04-23,2013-04-22,3122,82671655,8563360159365
4542083172817,2019-08-03,2019-08-03,2742,30883895,8968581794812
7850232529403,2021-02-06,2021-02-07,4197,97275886,4663419245453
0341384788567,2016-07-12,2016-07-11,2523,76238673,3049542340448
1039472505828,2012-11-12,2012-11-12,2987,60335067,3013121703306
6508361128417,2019-05-16,2019-05-17,3088,06351755,1259429767714
3203823037780,2020-07-07,2020-07-09,1426,29816798,0656879361348
8139791627485,2019-12-23,2019-12-25,2209,31374729,8150354898500
9039647415022,2019-02-24,2019-02-22,1540,48623803,5872627718522
4959768944612,2016-09-14,2016-09-14,1119,99072223,1073117423658
1454918901857,2012-02-15,2012-02-17,2586,26612317,4196323774042
7427319121562,2012-12-26,2012-12-28,1158,87509281,8069729452615
0111607528771,2014-08-03,2014-08-03,1226,60277299,7378726803100
6981298173284,2013-09-22,2013-09-20,1042,88107349,2059724862911
0164458091307,2018-08-05,2018-08-07,4651,87442748,6711418127312
3833017806153,2020-07-11,2020-07-11,1211,21562051,6653440422723
2972517887925,2012-04-21,2012-04-20,2576,04465898,9592574266445
3860066892721,2020-11-24,2020-11-25,3257,45709722,8692949937022
5837074976123,2018-10-23,2018-10-21,2525,68957674,2918961249100
5262696833026,2021-12-31,2021-12-31,3376,14082474,0206554469335
4383779541322,2017-11-25,2017-11-23,1583,67187935,1197423209727
6251780167399,2020-02-19,2020-02-20,3724,60484888,9093014934004
6392932770835,2013-06-13,2013-06-15,4022,38500855,1171455500120
2117986725532,2011-05-12,2011-05-12,4806,06574444,5156340830830
3792890008088,2016-05-19,2016-05-19,3519,40840482,0059685917035
5900827528716,2017-09-30,2017-09-30,4537,62797023,6283004484975
9928423819003,2017-06-05,2017-06-03,3719,74236985,8404606783978
1106783455811,2017-08-18,2017-08-19,1336,88789552,1207517092347
0344629823443,2014-04-06,2014-04-06,2601,81164479,4514074745720
1031851414943,2021-04-19,2021-04-17,2481,19930589,3351776160038
1343719090870,2013-09-30,2013-10-02,1402,28133360,5597315535440
2053605078026,2021-10-16,2021-10-18,3039,38910821,6328883290863
1402932401846,2019-07-09,2019-07-10,1339,50369102,5255792271090
1342534972910,2018-09-27,2018-09-26,1149,05469253,7779220353564
3479276547927,2014-03-23,2014-03-23,4205,39911940,4898940415086
6429962653293,2022-12-20,2022-12-22,3081,23311442,9133121512495
9170172949108,2015-11-23,2015-11-24,2317,94673586,1629884093701
6196115483464,2011-01-21,2011-01-21,2614,78279520,1049826460741
7596404284083,2014-07-23,2014-07-24,2161,64676746,1821594893019
3084065891947,2015-08-10,2015-08-11,2537,11345602,3566558882798
7140145448312,2012-09-18,2012-09-16,3866,96061701,1552954836086
8710693405380,2016-09-10,2016-09-11,1727,63526318,6374137869255
