SiteID,Street Num,Street Name,State,ZipCode,Unit,Site Name,Property_type
3760935965900,7731,Randy Street,CO,08718,A,"Greene, Miller and Turner",residential
3736462714526,3913,Thomas Centers,NM,59777,C,Anderson-Alvarez,residential
4652702647906,238,David Port,NC,30578,A,Harris and Sons,commerical
2382351293996,453,Austin Drives,FL,25686,B,"Huang, Robertson and Turner",commerical
5395692024614,96245,Rodriguez Mountains,FL,77188,A,Evans-Andrews,commerical
7338122081892,03093,Gutierrez Spring,ID,10729,C,Rogers-Waters,residential
0381744530603,60048,Randolph Vista,FL,32390,A,Graham-Savage,residential
7238844275152,6169,Mueller Unions,WY,19639,A,Sandoval-White,residential
1710074023124,988,Bruce Plain,CT,33620,A,Smith-Sharp,commerical
3978531338626,4998,Nicole Island,IA,81757,A,Sloan LLC,residential
2340987625192,87269,Zhang Trail,VT,24948,C,Green Ltd,residential
1790300531227,577,Mary Run,HI,50916,A,"Brady, Cole and Hudson",commerical
2702541065880,432,Lee Canyon,SD,09756,A,Boone-Lopez,residential
1292385493945,7942,Ryan Trail,FL,95500,A,"Harper, Farmer and Hooper",residential
0905127894511,656,Gonzales Roads,AZ,31512,B,Spears-Ware,commerical
8480266425885,983,Davis Parkways,NV,89138,C,Reilly Group,residential
3557427862713,422,Angela Coves,WV,63625,A,Larson-Ingram,residential
6670887894043,5678,Andrew Shores,CA,12577,A,Pollard-Day,residential
0194428317564,42400,Ronnie Ports,NY,72182,B,"Griffin, Davidson and Perez",residential
8618286907054,474,Mendoza Expressway,TN,01510,B,"Parker, Christensen and Perkins",residential
6667424516209,787,Calvin Circle,HI,72550,B,"Gray, Fowler and Williamson",residential
7419521691315,25624,Brooks Ports,WV,05093,C,Holt-Gay,residential
2689583335334,2688,Schaefer Way,ME,00710,A,"Hood, Hunter and Barnes",residential
2137877640669,933,Elizabeth Glen,CT,42760,C,Carter and Sons,residential
4498553454122,4883,Robert Mill,NH,41568,C,Morales Group,commerical
5057313082655,37139,Daniel Isle,WV,48960,A,Smith and Sons,residential
7727252108119,3997,Valerie Route,AK,70165,B,"Conner, Harding and Lopez",residential
6685570367551,0052,Garcia Crest,AZ,75284,C,Pena-Russell,commerical
0459562117785,898,Amanda Pike,KS,38716,C,"Clay, Williamson and Ross",commerical
1829815049115,46505,Michelle Flat,MS,05216,A,Weeks-Torres,residential
8253447428148,472,Robin Trail,MI,08571,C,Harrell Ltd,residential
4003374992274,51705,King Fall,TN,58798,A,"Banks, Brewer and Collins",residential
2139594956450,87536,Oliver Prairie,CA,72808,A,"Allen, Jones and Gilbert",residential
5845123367778,4570,Michael Locks,RI,91864,C,Rhodes-Quinn,commerical
4480468539971,6599,Ellis Flat,AR,29984,B,Spencer-Garcia,commerical
4171462822991,8588,Amy Squares,FL,53027,C,Simon Inc,residential
0650100476474,1251,Perez Road,NY,09660,A,Dalton-Hinton,commerical
3705985664939,149,Chapman Track,HI,38143,B,"Lowery, Ford and Haynes",commerical
2659337093537,1551,Justin Ports,MD,06492,B,Martinez-Lam,residential
9015800072585,690,Davis Vista,IL,41110,B,Doyle-Harris,residential
4193232761989,7538,Hickman Pine,VT,78604,A,Williams Inc,residential
6872372019034,32371,Felicia Path,OR,37508,B,Davis Inc,commerical
3116754410068,1465,Andrew Drive,WV,45482,A,Johnson-Morales,residential
7736375417381,74121,Kristopher Lock,OK,70455,C,"Bradshaw, Brown and Riley",residential
7876838011197,301,Veronica Extension,IN,26406,C,Edwards-Martin,commerical
7528102631883,12469,Peterson Squares,MA,38818,C,Anderson and Sons,commerical
1690208051400,55823,Guerrero Lock,TN,23529,A,"Barrett, Ortiz and Marshall",residential
9698181903572,87963,Rogers Views,AZ,82885,C,Smith-Daniels,residential
1304217508762,24916,Jonathan Drives,LA,17848,B,Hess-Bennett,commerical
8790147503008,04506,Henry Prairie,WY,04479,B,"Martin, Riddle and Wright",residential
3166633073419,84906,Kline Roads,GA,01127,B,Pierce-Brady,commerical
8091294153260,00202,Mathews Circles,VT,53479,A,Cook Group,residential
1650933183067,20338,Baker Stream,UT,36020,C,"Williamson, Delgado and Hansen",commerical
2627623609694,9386,Humphrey Courts,NY,31894,A,Lee Ltd,residential
4407658213053,0502,Mullen Turnpike,MI,92923,C,Coleman-Nunez,commerical
5464659621408,890,Simpson Trail,ID,42523,A,Richardson Ltd,residential
2480035417093,346,Cowan Estates,NE,79844,A,"Jacobson, Potter and Carter",commerical
7329659277322,5826,Adam Center,WA,93206,C,Lopez-Zavala,commerical
1600292264655,2670,Woods Terrace,IN,25276,C,George and Sons,commerical
8368059935189,5897,Tucker Alley,DE,85488,A,"Levine, Day and Flores",commerical
9690940062773,863,Johnson Club,OH,99701,A,Howard Ltd,commerical
1441872151251,95154,Richard Valleys,WI,29683,A,Stevenson-Ayers,residential
3374274045041,843,Eric Canyon,NE,77533,A,"Gonzalez, Love and Powell",residential
9308188144785,6579,Moore Inlet,PA,58797,A,Robertson LLC,commerical
1431619936593,5917,Danielle Highway,TN,01076,B,Johnson Group,commerical
9273556950537,766,Timothy Isle,TX,85907,A,Cooper Inc,commerical
5050203603305,344,Charles Greens,KY,81882,A,"Rodgers, Moore and Bailey",commerical
4575334921285,6154,Ariel Mount,HI,52213,A,Rowe-Brady,residential
4510748525186,826,Michael Road,ID,13456,A,"Dunn, Elliott and Thomas",residential
9934685506971,66035,Christopher Cape,DE,52589,A,Stafford-Lopez,residential
9550588561123,8211,Nancy Gardens,KS,20618,A,Mitchell-Brown,commerical
7930675191624,29137,Carey Rest,RI,88567,B,Yang-Smith,commerical
6742197202280,80300,Jeremy Keys,MD,48089,A,Harris Group,commerical
3854647107625,88164,Courtney Plains,MI,62680,B,"Smith, Butler and Lopez",commerical
8474811965629,8087,Hicks Hills,MT,03215,B,Marshall Inc,residential
7246965031373,862,Franklin Harbors,NJ,16038,C,"Williams, Castro and Lawrence",residential
7207411209043,7174,Kevin Circles,VA,75203,C,Jennings Inc,commerical
1454413558488,1243,Roy Alley,SC,43754,B,Fowler-Wheeler,residential
5309002030622,21833,Michelle Hill,HI,21763,B,Mitchell Inc,commerical
4118827898642,30084,James Extension,WI,57213,B,"Burns, Sweeney and Williams",residential
5595207972403,76308,Cook Island,KY,90861,A,Wise and Sons,commerical
9768645864326,876,Short Place,RI,08385,C,Castillo-Dean,residential
4767334117571,42472,Pamela Loop,WA,90494,A,Wilson-Benitez,residential
7682253864870,65185,Wilson Mews,LA,93391,A,Evans PLC,commerical
6750718361095,763,Norman Turnpike,OK,93602,A,Durham-Alvarado,commerical
4604848744537,68264,Brown Grove,NC,42155,C,"Farmer, Bowman and Guzman",residential
9811110776393,6409,Heather Mall,CT,60703,A,Jones PLC,commerical
3741705428313,9988,Mckee Forest,NE,84171,C,Matthews Group,residential
0155606087204,11281,Perez Turnpike,GA,96509,B,Jenkins-Dudley,commerical
6291442144177,220,Emily Lights,WI,19918,C,Jones-Garcia,commerical
4999480504428,9427,Smith Valley,HI,17136,A,Simpson and Sons,residential
3290974435244,32737,Holly Walk,NE,26289,A,Fowler PLC,residential
8399513279471,9526,Amanda Pines,TN,09153,A,Rogers-Powers,commerical
8545954400770,54102,Vasquez Loop,MT,08224,A,"Patton, Clark and Briggs",commerical
6164910306370,7520,Petersen Mall,CA,86291,B,"Gamble, Sparks and Davis",commerical
1562993651977,9792,Scott Common,PA,98199,C,Coleman Group,residential
6801767063161,5422,Acosta Viaduct,AR,27472,B,Aguilar PLC,commerical
0251417148650,093,Lisa View,VA,86669,A,George Inc,commerical
2652561830114,435,Yates Crest,NM,84555,A,Thompson Inc,residential
5557558188858,0734,Green Cape,IA,27597,C,Gregory-Smith,residential
9226232027382,116,Alicia Glen,WY,58384,A,Cooke-Coleman,commerical
9286957777481,57240,Margaret Road,NY,50687,A,Fisher-Frazier,commerical
9018859800789,8090,Ricardo Glen,ND,07156,A,"Johnson, Cruz and Stone",commerical
7238395279746,321,Jenna Manor,MD,88292,B,Henry-Bowers,commerical
4358373455894,925,Andrew Square,NC,98822,A,Anderson PLC,residential
6451863833320,59885,James Plain,WI,59048,B,Murphy-Ball,commerical
2461310746978,69701,Wood Falls,VA,90388,B,Hobbs and Sons,residential
7237496104773,22017,Burns Dale,ME,54396,C,Wilson-Brock,residential
3637426238662,342,Scott Knoll,HI,00928,B,"Logan, Davis and Rhodes",commerical
8844426089711,64434,Jennifer Valleys,CA,04902,B,"Smith, Adams and Duran",commerical
7875133739799,19090,Williamson Alley,IA,70739,B,Jimenez Group,commerical
3024835445703,2719,Jose Cove,WY,83036,A,Wagner Inc,commerical
7551360135633,516,Ortega Ville,NJ,91929,C,Richards-Mendoza,commerical
6971675695683,62838,Christian Port,IA,61336,B,"Brewer, Gilbert and Bailey",commerical
0703526944857,1825,Billy Field,NV,13381,A,Swanson Inc,commerical
4349097876881,534,Williams Vista,IN,04199,A,Porter LLC,residential
3775796454890,8211,Stephanie Roads,NH,92090,A,Brown Inc,residential
7999877180423,12221,Daniel Landing,MI,45054,A,Marsh-Everett,commerical
8362196832820,8491,Salinas Run,WV,58121,A,Harmon LLC,residential
2081911741068,61707,Nicole Tunnel,MS,83951,A,Weaver-Lucas,residential
5892816407372,36177,Yolanda Light,CO,94097,C,Johnson Group,residential
5739183973393,9351,Simon Stream,CA,56155,B,Lewis PLC,residential
0750733056422,8128,Crystal Landing,MO,84213,A,"Vasquez, Chang and Owens",commerical
6872438980728,8981,Corey Inlet,ID,96560,A,Simpson-Combs,residential
4559183437197,1532,Nguyen Wall,RI,03629,B,Hodges Inc,residential
1519056312726,6232,Hodges Keys,PA,91019,A,"Chapman, Davidson and Grant",commerical
2973827116118,2418,Matthew Union,SC,13991,A,Riley Group,commerical
5384184048863,396,Barber Crescent,CT,55904,C,Sutton PLC,residential
5223238913774,21610,Taylor Bypass,MA,28424,B,Fowler PLC,residential
0308896273912,1590,Ellis Forks,OK,96865,A,"Barber, Jones and Chan",residential
9469989161071,178,Cory Route,GA,05551,C,Miranda Group,commerical
0524298776480,3909,Austin Row,DC,11555,A,Peck-Rice,residential
9188390981961,83726,Coleman Estates,MI,87117,B,Zhang-Allison,commerical
3118796063196,593,Alejandro Dam,NV,80305,B,Clay Ltd,residential
7056462750369,64415,Jennifer View,SC,92277,C,Ray LLC,residential
9069062110134,5928,Mcfarland Lane,VT,06230,C,Rivers-Gonzales,commerical
0591809566939,54054,Hancock Trail,MI,57189,C,"Rodriguez, Bailey and Morris",residential
3163936200702,277,Calvin River,SD,60292,B,Becker and Sons,residential
1186928200339,0886,Strickland Path,AK,14109,C,"Castaneda, Kirby and Gardner",residential
9336440545728,70404,Harrison Green,MN,42580,B,Meyers-Brandt,commerical
5681438284733,639,Payne Passage,TN,39392,C,Robertson-Pierce,residential
2176016066489,7050,Johnson Port,CT,37830,C,Watson-Sutton,commerical
6352408927927,365,Shane Lakes,VT,95241,A,Weber Group,residential
2528189593505,60666,Laura Valleys,GA,52304,B,Clark Group,residential
9049961006622,7825,Meyer Meadows,ME,09258,A,Hoffman-Rogers,residential
9900935144620,5744,Young Islands,IL,73743,B,Wilson Inc,commerical
6947523615837,8222,Lauren Groves,PA,83753,C,Maldonado and Sons,residential
9559353366789,707,Jared Junctions,IL,19735,B,Franklin-Davis,residential
5476705101550,495,Karen Radial,AZ,77766,C,Knight-Jones,commerical
6714601950261,16017,Gay Field,AZ,15170,A,Bennett Group,commerical
1138836675839,1960,Robert Rue,NE,46281,B,"Jackson, Norris and Roberts",commerical
6094403845928,862,Humphrey Spring,DC,50092,B,"Sanchez, Solis and Lucas",residential
2268307167491,6174,Jody Village,KY,49291,C,"Reed, Johnson and Wood",commerical
4744871971187,6090,Norman Loop,CO,63582,C,Luna-Thomas,commerical
8480094344815,754,Deleon Parks,ID,48184,A,Lane Ltd,residential
4213787602008,2519,Robinson Falls,CT,92544,B,"Meyer, Montgomery and Lloyd",residential
5532519271534,785,Adams Trafficway,NH,18026,C,Welch Inc,residential
5863253196501,71562,Megan Fall,IA,09434,C,Williams-Miller,commerical
6935069042910,6632,Fitzgerald Extensions,OK,45658,B,Logan Group,residential
1292821668401,66703,Wanda Crescent,MN,53168,A,"Ortiz, Collins and Anderson",commerical
7104126017447,359,Aguirre Harbor,NE,47367,C,Welch LLC,commerical
2513344877859,837,Linda Parkway,AZ,03432,A,Miller PLC,commerical
4665301789496,5818,Jack Passage,AL,01189,B,"Jackson, Maldonado and Lopez",commerical
1082669354723,6318,Kimberly Point,SC,45027,C,Taylor Inc,residential
4567825811311,94609,Natalie Underpass,UT,75531,B,"Miller, Murphy and Williams",residential
2421364093114,7621,Harris Extensions,MS,36617,C,Ramos LLC,commerical
8123881745111,98394,Compton Mills,IN,59017,A,Adams-Kaufman,residential
2403492970680,09534,Davis Tunnel,UT,72994,B,"Wood, Cook and Ashley",residential
2171119968159,349,Albert Points,NE,14909,B,Jordan-Bennett,commerical
3783982224134,71831,Daniel Valleys,MI,27573,B,"Garza, Clark and Simmons",commerical
8363621010134,3688,Christine Heights,KS,18036,C,"Gonzalez, Wilson and Rasmussen",commerical
9971368541652,834,Emily Road,ID,28050,B,"Smith, Daniel and White",commerical
1948361330086,486,Stephanie Brooks,MT,75725,B,Hogan and Sons,commerical
3653669088673,34077,Smith Ferry,MN,12729,C,Park Group,residential
8820904545122,41676,Jimenez Shore,MO,27688,B,Durham LLC,commerical
2320755895682,567,Robinson Rest,MO,06959,B,Andrade Inc,commerical
8775553472261,67557,Zavala Mountain,LA,65879,A,Baker Ltd,commerical
4716523270528,81341,Carter Lodge,ID,82091,B,Murray-Joseph,residential
2849274974123,82676,Delacruz Trace,UT,88563,A,Allen-Nelson,commerical
6534513058486,3584,Lee Locks,MN,68421,C,Campbell Group,residential
3000883640505,078,Daniel Divide,WA,32854,C,Ferguson and Sons,residential
3741580256650,334,Hall Curve,ME,71785,C,Johnson Inc,residential
8960077793019,6206,Barbara Route,WA,22980,A,Doyle-Page,residential
0637772196152,2752,Krista Trail,NM,74436,C,"Hubbard, Townsend and Ayala",residential
4279695791616,13006,Johnson Avenue,NH,43245,B,Coleman-Smith,commerical
4468867848863,49284,Catherine Greens,UT,92173,C,Valenzuela PLC,commerical
0228376830438,7035,Virginia Mill,WA,00993,A,Jenkins PLC,residential
9969357284871,7734,Benjamin Villages,CT,44414,B,"Washington, Anderson and Good",commerical
5531993486809,94519,Novak Plain,VA,54681,A,Mcdaniel PLC,commerical
9744677011969,69746,Renee Drive,MI,15219,B,"Vang, Lewis and Chapman",residential
1724639405348,1745,Nguyen Valley,LA,77087,B,Travis LLC,residential
3678600751355,976,Martha Overpass,NY,11375,A,Anderson-Humphrey,commerical
0952314730817,950,Matthew Orchard,IN,65569,C,Andrews Inc,commerical
1440942566339,305,Avila Cliff,CO,43586,C,"Powers, Lucero and Page",residential
1170435100978,7145,Mckay River,NH,28118,C,"Villarreal, Thomas and Sanders",residential
7603935952210,679,Perez Canyon,AL,17820,A,"Roberts, Thomas and Hubbard",residential
6476456471123,225,Fisher Ranch,TN,60390,B,"Mack, Johnson and Madden",commerical
8941146146509,6171,Morgan Ferry,TX,44922,C,Brooks-Henderson,residential
3586926606214,445,Daniel Fields,KY,80914,C,"Richardson, Thomas and Hawkins",residential
2628600702643,1288,Justin Inlet,TX,32421,B,Hernandez-Lee,residential
4033550455682,1258,Wendy Shores,DE,22940,B,Shea-Matthews,commerical
5222201519357,695,Rosales Lodge,VA,99647,A,"Williams, Thomas and Brown",residential
1047057443267,5042,Andrew Plains,DE,28650,B,"Norton, Miller and Bailey",residential
0561632000993,3406,Tammie Trail,NY,51407,C,Baker-Oconnor,commerical
2763479317809,031,Mary Estates,TN,07156,C,Sherman PLC,residential
5172616043049,676,Yoder Curve,MN,39120,C,Jennings LLC,commerical
4562411017894,2736,Perez Path,WI,09896,C,Murphy PLC,commerical
6955165402166,167,Cameron Ville,AL,05329,B,Perez PLC,residential
0785551863846,027,Samuel Points,IL,15932,C,"Alvarado, Holmes and Armstrong",residential
2681055110821,7713,Riley Cliffs,OR,66497,B,"Garrison, Hansen and Williams",residential
2891760831175,4712,Carr Squares,OR,58545,A,"Chandler, Guerrero and Johnson",residential
7315670519916,913,Moore Trafficway,WY,25717,A,"Norris, Castillo and Pace",commerical
1803813034601,7007,Natalie Rapid,IA,44850,A,Woods-Davis,commerical
0592820679158,5682,Amber Fields,OR,49194,C,Jefferson-Fleming,commerical
5798836477398,95117,James Burg,OK,54287,A,Clark Group,commerical
6967171567937,9505,Garcia Way,IN,85436,B,Jones Group,residential
1158698561354,06382,Stephanie Path,GA,81253,C,"Price, Palmer and Yu",residential
2260088710460,872,Joseph Flats,SC,01495,C,Wang Inc,commerical
4650992406777,98056,Troy Point,GA,21207,A,Cox PLC,commerical
1289516711238,7227,Michelle Isle,SC,90886,C,"Hall, Morales and Watson",residential
1664980793100,320,Devon Place,MS,78302,B,Morrison-White,residential
8006411880066,84529,Carter Throughway,KY,46531,C,Bradford-Brown,residential
7146054370379,98473,Garcia Falls,WA,79788,C,Hall PLC,commerical
0111494304021,010,Anderson Mews,MS,79762,A,"Rhodes, Murphy and Edwards",commerical
0827510140725,288,Patterson Junction,NY,78758,B,Caldwell and Sons,commerical
6469147362268,09407,Edwards Cliff,NH,21693,A,"Fry, Kelley and Hernandez",commerical
5869958172598,06752,Mark Haven,SC,03174,A,"Hall, Robinson and Shaw",residential
2585394111641,740,Tricia Brook,AR,77126,C,Gray LLC,residential
1346648165688,54795,Alexandria Tunnel,GA,60629,A,Brown-Ryan,commerical
8406206494810,8440,Marshall Lights,OK,44813,B,Hill Group,residential
5271627670753,70774,Ortiz Street,WY,97832,A,Martin LLC,commerical
3165851050547,076,Lisa Common,PA,92314,B,Lawson-Ramsey,residential
1747571666929,40660,Boyd Unions,NH,23722,B,"Bowen, Gibbs and Oliver",commerical
9589030861283,2885,Walters Cape,AL,32835,A,Johnson-Villa,commerical
1766860880662,865,Philip Drive,CT,66045,C,Davis and Sons,commerical
4987236995316,992,Martin Lock,MT,20242,A,"Smith, Stewart and Clark",commerical
0069407471271,704,Kathleen Lakes,NJ,07060,B,Vasquez-Thomas,residential
6100753016427,0559,Aaron Manors,LA,42302,B,"Bryan, Mckee and Ballard",commerical
4191937032946,73931,Pope Track,SC,94946,A,Kelly-Wade,residential
8743557903722,9931,James Mall,MT,37619,A,"Williams, Barr and Bishop",residential
7370317347154,79871,Lamb Club,PA,89227,A,Wright Ltd,commerical
6645399243719,990,Victoria Brooks,RI,12131,B,Swanson-Montoya,commerical
7609119719761,938,Bethany Estates,ME,63565,A,Hess Ltd,residential
1538139803098,269,Sharp Dam,NE,17066,A,Gibson-Doyle,commerical
4356425221787,0733,Kaufman Mill,AK,58923,A,"Stewart, Mcbride and Duncan",residential
0598147966131,2099,Keith Stravenue,VT,28860,B,George Ltd,commerical
0768173539542,96881,Stanley Mountain,MT,74511,B,Rich PLC,commerical
1146024478810,41080,Matthews Forge,SC,21013,B,Dean PLC,commerical
2937442137743,3549,Brennan Street,TX,86909,A,Jenkins-Smith,residential
5717045543816,453,Obrien Rest,NM,02972,B,Sims-Stout,commerical
7492830018011,28866,Rivera Light,MO,07035,C,Dorsey-Aguirre,commerical
3000505716779,578,Ryan Points,WI,08800,C,Kim-Leon,commerical
3179347102573,62516,Barrett Fort,ND,78899,C,Norman Group,residential
7729325273779,6325,Jeffrey Causeway,MT,44058,A,"Mcguire, White and Mullins",commerical
7049079826275,0036,Lee Lock,IN,10327,C,Phillips Group,commerical
